帖子ID,标题,正文,作者,点赞数,收藏数,评论数,实际评论数,分享数,图片数量,帖子链接,季节_夏日,季节_春日,季节_秋冬,风格_温柔感,风格_高级感,风格_ins风,风格_个性风,风格_清新简约,款式_猫眼,款式_钻饰,款式_花朵,款式_手绘,款式_法式,款式_渐变,甲型_短甲,甲型_穿戴甲,甲型_DIY,甲型_延长甲
6a15ae960000000035026466,真的好像一颗紫葡萄🍇,#美甲款式[话题]# #ins美甲[话题]# #美甲[话题]# #猫眼美甲[话题]# #氛围感美甲[话题]# #美甲推荐[话题]# #分享美甲[话题]# #气质美甲[话题]# #美甲分享[话题]# #百搭美甲[话题]#,斤煎妮,545,561,4,3,69,1,https://www.xiaohongshu.com/explore/6a15ae960000000035026466?xsec_token=ABIscQNblY1j3VbZDgaP0a-eaaA7WJtyB9WWG7QUIIXgA=&xsec_source=pc_search,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
6a173fc80000000036033bb2,Ins花花｜合肥美甲,#超好看的美甲[话题]# #合肥美甲[话题]# #美甲分享[话题]# #短甲款式[话题]# #韩系少女心美甲[话题]# #ins风美甲[话题]# #塑料风美甲[话题]# #美甲[话题]# #氛围感美甲[话题]# #手绘美甲[话题]#,FACEU ART STUDIO,130,116,0,0,12,1,https://www.xiaohongshu.com/explore/6a173fc80000000036033bb2?xsec_token=ABiJffUevlp9eZW_39J72-jmRKMtSRxcp2ochGD-AxNJw=&xsec_source=pc_search,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0
68996a7c0000000004004970,💙蓝色猫眼波点美甲真的太爱了！,"""蓝系暴击！猫眼波点美甲+蓝色外壳的爱心口红💙一套直接封神！
姐妹们！！这套蓝系组合拳太绝了！！
💅 **深蓝浅蓝的猫眼搭配+亮片点缀的波点**
指尖像是把银河和海洋都装进去了✨
光线一转就是梦幻极光效果！！
💄 **蓝色外壳爱心口红**也太会了吧！
外壳是的天蓝色的爱心形状💙
膏体居然是超嫩的的少女粉
冷艳外壳×甜美内在的反差萌我死了！！
📸 随手对镜自拍
美甲和口红同框直接氛围感拉满
朋友圈点",奶咖芋妮茶🍊,41000,37000,348,5,14000,1,https://www.xiaohongshu.com/explore/68996a7c0000000004004970?xsec_token=ABMUh6R6hFXl0F3LLcNv-dMw--MW0qgCw3AK6NCscKcrE=&xsec_source=pc_search,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0
69cca8e1000000001f0063f1,我给美甲师的VS美甲师给我的（第二弹）,#美甲[话题]# #猫眼[话题]# #美甲款式分享[话题]# #美甲还原度挑战[话题]# #美甲图片[话题]# #本甲美甲[话题]# #美甲推荐[话题]#,AAA-专业香菜代吃,16000,13000,286,5,3599,1,https://www.xiaohongshu.com/explore/69cca8e1000000001f0063f1?xsec_token=ABnl-BFWfj2wi_zCcA7lXBw9lwjxK7DxlOuvu-q3yKIHs=&xsec_source=pc_search,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
69bfbd32000000001b022953,深圳 58元本甲+建构 夯爆了🥰,"👉👉👉本人图片无美颜无滤镜（主图是网图）
看到和图片还是有些差距，但真的越看越好看！！！[哭惹R][哭惹R][哭惹R]
各位宝宝，做玻璃珠猫眼有3点可以注意下[飞吻R]
1⃣️选颜色特别透的猫眼胶，可以先用裸色打底更显色也更均匀（我的是甄嬛色叠加猫眼）
2⃣️猫眼要整个甲面吸亮（大部分美甲师都懂）
3⃣️猫眼照灯后，叫美甲师叠加一层亮面胶，再封层
PS：
⇒因为我的猫眼颜色太浅，美甲师直接帮我叠加",纯碱不是碱,13000,9808,352,5,1955,1,https://www.xiaohongshu.com/explore/69bfbd32000000001b022953?xsec_token=ABZFj8_htWRd0eMG8nUPK7QuuGmcnZhb3OgXziHN8aNkI=&xsec_source=pc_search,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
666eb917000000001c0355e7,live直出黑银猫眼➕新中式国风竹之高级🖤,"新中式风格设计真的是很高级！
猫眼出图太绝了！！
#尝试一个新look[话题]# #国风竹子美甲[话题]# #高级美甲[话题]# #百搭美甲[话题]# #氛围感美甲[话题]# #亲手晒美甲[话题]# #分享美甲[话题]# #高级清冷感美甲[话题]# #金属美甲[话题]# #穿戴甲定制[话题]#",PreferNail纯手作穿戴甲,13000,11000,182,5,8509,1,https://www.xiaohongshu.com/explore/666eb917000000001c0355e7?xsec_token=AB9lzEAjn7rvDCSIj5GZZBIGifryrmya2UkZKszgmHVT8=&xsec_source=pc_search,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6a0a7b0e0000000036003e89,薄荷巧克力波点,#薄荷绿[话题]# #美甲推荐[话题]# #个人玩家美甲[话题]# #夏天美甲[话题]#,少吃早睡多学习,12000,8711,71,5,1186,1,https://www.xiaohongshu.com/explore/6a0a7b0e0000000036003e89?xsec_token=ABk8kcRUs04kth_YdkSCAEpzskflWAwT5drZPoDyn_GDc=&xsec_source=pc_search,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6a1583a20000000006022d3f,赛里木湖🪞,#美甲分享[话题]# #猫眼美甲[话题]# #夏日和大海[话题]#,汉堡er,8930,8038,131,5,1636,1,https://www.xiaohongshu.com/explore/6a1583a20000000006022d3f?xsec_token=ABIscQNblY1j3VbZDgaP0a-bGtTxbPUrR6cdG7fuw08uA=&xsec_source=pc_search,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
68f07b2e000000000301bace,秋冬新款小短甲 🍧也太嫩了吧,裸粉色渐变到清透的极光色，像把暮色里的天空揉进指甲，细碎的闪片在光下波光粼粼，还有小巧的白色星星点缀，又仙又梦幻，温柔到骨子里～每次抬手都被美到，朋友追着问了 N 遍在哪做的！秋冬配毛衣绝绝子，感觉自己是从童话里走出来的公主👸 #美甲分享[话题]#  #极光美甲[话题]#  #温柔美甲[话题]#  #仙女美甲[话题]#,MMX呀～,8636,6587,33,5,2305,1,https://www.xiaohongshu.com/explore/68f07b2e000000000301bace?xsec_token=ABf7Jea77zyUfILhI71wtw8ZpVT2LIB6MSecGUbPi0TNQ=&xsec_source=pc_search,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
68eccc7b000000000701471d,高级气质裸！淡人天菜通勤甲,#晒晒我的新美甲[话题]# #裸色美甲[话题]##美甲尽头就是裸[话题]# #清透美甲[话题]##日常通勤美甲[话题]# #上班族美甲[话题]##温柔美甲[话题]# #裸粉美甲[话题]# #极简美甲[话题]# #裸色系[话题]# #气质美甲[话题]# #高级感美甲[话题]# #千金风美甲[话题]# #简约美甲[话题]# #温柔高级感[话题]#,Hello美甲,10000,8402,133,5,1260,1,https://www.xiaohongshu.com/explore/68eccc7b000000000701471d?xsec_token=ABmbx7CpMR9XvmlRBQxyXjRqg9R7CO9O62JG4bmeal-Us=&xsec_source=pc_search,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
69ff12cb0000000035033239,清冷雾霾蓝美甲🧊⑅✩,"今天的手我能拍一百张…
清冷蓝调猫眼星星美甲，配上赫生这两枚戒指，瞬间有内味儿了！
不是那种blingbling到夸张的闪，就是珍珠的柔光+锆石的细碎光泽，像阴天里透出来的软光，温柔又不刻意。#穿戴甲[话题]# #美甲款式[话题]# #干净清冷美甲[话题]# #清透美甲[话题]# #显白美甲[话题]# #ins美甲[话题]# #美甲短款夏天显白[话题]##短款指甲2026新款美甲[话题]#  #赫",旺仔鱼Luckyü,9083,6436,23,5,672,1,https://www.xiaohongshu.com/explore/69ff12cb0000000035033239?xsec_token=AB4KYqLOi4wyguEoK6AQccHKZ_HSDFUMLiqwJ3nsh9VHg=&xsec_source=pc_search,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
6a10353a000000000702145d,Cute 🩵,"🛁𓂂 𓈒𓍼🫧˖⸂ ‎⟡🫙ˣ ˖
米菲兔！！特别美萌的一款夏日美甲～
蓝色和猫眼的搭配清透感很绝🧊
	
最近忙到根本没时间欣赏美甲，经常熬夜加班对着电脑，脸直接垮掉…打工人抗老根本不敢瞎糊弄！！最近用上了升级的修丽可AGE面霜，用过才知道，AGE面霜真的太懂我们想要什么了～
作为市面上第一款30%高浓度玻色因面霜，实打实帮皮肤补充胶原蛋白，搭配4.4%复合抗糖精粹，防止胶原糖化流失，坚持用下来明显感",玻璃心达达,7640,5133,18,5,533,1,https://www.xiaohongshu.com/explore/6a10353a000000000702145d?xsec_token=ABCsWq66y1KLI8WZLOsn-ZLTAV4alefeXCgcSrx79NG9g=&xsec_source=pc_search,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0
68a6b389000000001d00becb,新美甲look ♡♩冰茶香槟小香风法式超千金,"香槟金猫眼搭配香槟金拼钻，尊嘟闪到没边✨
初秋香槟的调调和我最近爱用物——橘朵眼影盘的28号色很搭哦～
这盘烟木盘，灰金棕调碎钻烟熏，精致贵气感满分，一盘多用，清冷消肿、淡颜白开水、日杂烟熏等浓颜淡颜都轻松拿捏！！！
最要夸夸这个爆闪碎钻色，叠加上眼显得高级又精致！
宝宝们，入手不亏~
#氛围感美甲[话题]# #超嫩少女心美甲[话题]# #约会美甲[话题]# #富家千金美甲[话题]# #奶茶色美甲",芝士饼饼,7339,5986,51,5,2778,1,https://www.xiaohongshu.com/explore/68a6b389000000001d00becb?xsec_token=ABDD8OUqw4ODAAKtvuCJY6BjTjsyWqgf3BJnQdLFvzVVI=&xsec_source=pc_search,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
687f5779000000000d027d0a,Nail ♡♩夏日多巴胺果汁感短甲🧃超显白～,"香香甜甜的果汁感法式短甲太夏天了叭！！
满满的多巴胺而且超显白～
搭配周年收到的CRD克徕帝 花漾钻戒拍照太出片了💍忍不住拍个不停嘻嘻…
天然钻石搭配花枝藤蔓的戒臂，整体是一个手捧花的造型~
戴上灵动清新脱俗超仙的！
搭配V形排戒叠戴直接是爆闪的状态，千金感拉满了
拍照📷也显得手指超直超细~幸福感无限加倍
#韩系少女心美甲[话题]# #甜妹美甲[话题]# #甜美美甲[话题]# #美甲ins[话题]",芝士罐罐,7090,5293,54,5,1296,1,https://www.xiaohongshu.com/explore/687f5779000000000d027d0a?xsec_token=ABMM8DFCpNSDOmzlTd8kXrAu9EKAVbhKPlgdiNNkxztcw=&xsec_source=pc_search,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
69daf7ce0000000021012ef8,黄色系美甲分享💛,"#黄色美甲[话题]# #美甲控[话题]# #黄色系美甲[话题]#
#美甲款式分享[话题]# #百搭美甲[话题]# #夏天美甲[话题]#
#精致女生必备[话题]# #女生精致好物[话题]#",星禾搭搭🌱,6313,5258,25,5,755,1,https://www.xiaohongshu.com/explore/69daf7ce0000000021012ef8?xsec_token=AB6VnIMaSdJPAx0-CkVPO_jBY-1WcnBlSkEnoHR-gFEoo=&xsec_source=pc_search,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6a054cc6000000003703516a,蓝色格纹小短甲🫧pin哆哆,"蓝色猫眼石神秘又深邃
像深夜的湖面泛着微光
白色猫眼清透温柔
像初雪落在月光下✨
最绝的是无名指上的格纹！
奶白底+深海蓝线条
像是把英伦复古西装穿在了指甲上
精致又不会太夸张
#美甲[话题]#  #猫眼美甲[话题]# #夏日美甲[话题]# #蓝色美甲[话题]#  #通勤美甲[话题]##显白美甲[话题]# #小短甲[话题]##pinduoduo[话题]##pin哆哆[话题]##氛围感美甲[话题]#",奶咖芋妮茶🍊,5998,5353,16,5,1097,1,https://www.xiaohongshu.com/explore/6a054cc6000000003703516a?xsec_token=ABJhKZUzTlAatukRptfkBOm3DEymm90JoeoX9uGtGhu0U=&xsec_source=pc_search,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
69c22f7b000000002102dccf,浅春小雏菊｜薄荷绿,#美甲[话题]# #显白美甲[话题]# #春季美甲[话题]# #猫眼美甲[话题]# #小短甲[话题]# #氛围感美甲[话题]# #短甲推荐[话题]# #春日美甲[话题]# #短款美甲[话题]# #薄荷绿美甲[话题]#,奶咖芋妮茶🍊,5943,5179,37,5,2038,1,https://www.xiaohongshu.com/explore/69c22f7b000000002102dccf?xsec_token=ABz6iGrvLvIe8hUYwgC2cUu5YlT36pyHGTq9ENmpdUfcE=&xsec_source=pc_search,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
69eaf91c000000001901e004,Ins Nail ♡♩浅蓝渐变,"天气开始变热了🥵美甲也是时候降降温啦◍˃ᵕ˂◍
美甲师久坐党+生理期闷热星人集合！！
我挖到宝了——维达B5精华湿厕纸真的太懂女生了
(꜆꜄꜆˙꒳˙)꜆꜄꜆
这款湿厕纸里竟然额外加了B5精华，擦起来软fufu的，尤其是生理期的时候，本来就不舒服，真的该用点感觉对自己好的清洁用品，这个因为加了B5擦起来真的感觉舒缓很多~
0酒精0杀菌剂0荧光剂，成分干净超安心
每一张都又大又厚，摸起来软乎乎的，用着",西师傅,5795,4510,14,5,587,1,https://www.xiaohongshu.com/explore/69eaf91c000000001901e004?xsec_token=AB_PB99spyPzz0w4MXhQr7KwrOAQxol7BNXdz072oA7sQ=&xsec_source=pc_search,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
69dddbcc0000000021011c74,纯欲甜酷天花板，这对蝴蝶结我直接焊死,#穿戴甲[话题]#  #美甲[话题]#  #显白美甲[话题]#  #甜酷风[话题]#  #美甲控[话题]#  #美甲灵感[话题]#  #仙女美甲[话题]# #约会美甲[话题]#  #日常美甲[话题]#,蓓野 Cocola,5746,2826,30,5,563,1,https://www.xiaohongshu.com/explore/69dddbcc0000000021011c74?xsec_token=ABwiDzCo7YBHkcwdCaFJSNGxPn-PwJ-1NzQ0sufdeB_O0=&xsec_source=pc_search,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
69c3380e000000001a023109,春日限定！把蝴蝶落在指尖的渐变美甲太仙了,这款裸粉渐变美甲像把春日的蝴蝶和星光揉进指尖✨清透裸粉 + 细闪渐变打底，像撒了一层碎钻月光，立体白蝴蝶灵动又温柔，珍珠点缀像露珠落在花瓣上#超好看的美甲[话题]# #美甲款式[话题]# #美甲控[话题]# #仙气蝴蝶美甲[话题]# #氛围感美甲[话题]# #温柔风美甲[话题]# #美甲款式夏天显白[话题]# #仙女美甲[话题]# #神仙美甲[话题]# #春日感温柔美甲[话题]#,yao瑶摇,3895,3285,25,5,1050,1,https://www.xiaohongshu.com/explore/69c3380e000000001a023109?xsec_token=ABjDzthBCrz043m0WAykhO0n21MD0ly2pB_JHOyMItrok=&xsec_source=pc_search,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
68a6a1cf000000001b03e775,合集～,#超好看的美甲[话题]# #约会美甲[话题]# #氛围感美甲[话题]# #穿戴甲温柔[话题]# #少女心美甲[话题]# #种草穿戴甲[话题]# #温柔美甲[话题]# #夏日显白美甲[话题]# #,星际碎片,3814,2924,43,5,456,1,https://www.xiaohongshu.com/explore/68a6a1cf000000001b03e775?xsec_token=ABDD8OUqw4ODAAKtvuCJY6BhpMoTzt8I4uDgmD6-A5BVg=&xsec_source=pc_search,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6a106184000000003700d631,Nail♡♩🫧ins感海盐蓝星星波点法式美甲,"又换新美甲噜~
韩里韩气的海盐蓝法式搭配我爱的波点星星元素
夏日元气少女清新氛围感💅🏻
	
有没有姐妹跟我一样😭一到换季就泛红敏敏、脸颊干到起皮，平时经常熬夜，脸又黄又暗沉，脸垮又松弛得，化妆卡粉卡纹，换了无数面霜，要么太油闷痘、要么太干没效果
直到挖到升级版修丽可AGE面霜，才真正把所有皮肤问题一锅端
之前我踩过太多抗老坑！只盯着淡纹精华猛涂，结果脸越来越黄，苹果肌下垂、法令纹加深，下颌线直接糊",搓指甲的AJIAO,3600,3068,10,4,202,1,https://www.xiaohongshu.com/explore/6a106184000000003700d631?xsec_token=ABCsWq66y1KLI8WZLOsn-ZLZXICGBmWxUM4wYXjcPUuF0=&xsec_source=pc_search,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
6a11884f00000000070237d6,可爱小煤球🐈‍⬛甜酷少女的黑粉配色美甲💗,"小眼睛点缀好萌👀
图片展示的是【茉哉】穿戴甲
#黑粉美甲[话题]# #甜酷美甲[话题]# #茉哉穿戴甲[话题]# #ins美甲[话题]# #少女心美甲[话题]# #茉哉美甲[话题]# #氛围感美甲[话题]# #穿戴甲分享[话题]# #撞色美甲[话题]# #韩系美甲[话题]#",Mo2 Nail茉辰,3495,1973,15,5,308,1,https://www.xiaohongshu.com/explore/6a11884f00000000070237d6?xsec_token=AB2Oz4h9wbMBrQJgchuMJ0MbtN5ZTQTwh-YKrxG6blXgU=&xsec_source=pc_search,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
69f72ee2000000001a02ce47,Day20｜超可爱的美甲💅,奶黄色小鸡🐤图案来了哦！！！#100天美甲挑战[话题]# #显白美甲[话题]# #可爱美甲[话题]# #童趣美甲[话题]# #夏日小清新美甲[话题]# #卡通美甲[话题]# #可爱小短甲[话题]#  #春夏美甲配色[话题]# #夏日美甲[话题]# #甜妹美甲[话题]#,小🍬美甲日记,3362,3046,39,5,553,1,https://www.xiaohongshu.com/explore/69f72ee2000000001a02ce47?xsec_token=AB4D55ag7_Weyc5wIHJwmbI_3HiDIarLXZO-nzaLw-_VU=&xsec_source=pc_search,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
69ccf2040000000022028076,春日限定！奶绿小花美甲🌿温柔到骨子里,春天的美甲终于安排上啦！这款奶绿渐变真的绝绝子～清透奶绿打底 + 金箔碎钻，温柔感直接拉满✨指尖的小白花精致又灵动，点缀小绿钻超有小心机方圆甲做出来巨显手长，黄皮姐妹也能放心冲日常通勤、约会都适配，自带清新氛围感谁做谁是温柔小仙女，春天就该做这种颜色呀！#超好看的美甲[话题]# #美甲款式[话题]# #美甲控[话题]# #清新美甲[话题]# #高级显白美甲[话题]# #夏日小清新美甲[话题]# #,yao瑶摇,3272,2866,37,5,1359,1,https://www.xiaohongshu.com/explore/69ccf2040000000022028076?xsec_token=ABnl-BFWfj2wi_zCcA7lXBw0swiB1Rb1xZx8LNJ77_k2Y=&xsec_source=pc_search,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
69c9d419000000002103986a,春日限定甜妹美甲！把蝴蝶结焊在指尖,春天的美甲就该是这种清透甜妹风！🍃裸粉底色 + 奶白法式，像把樱花揉进指尖立体蝴蝶结 + 金闪细边，仙气又灵动✨短甲也能做，配小裙子 / 卫衣都好看，春日氛围感拉满～#超好看的美甲[话题]# #美甲款式[话题]# #美甲控[话题]# #温柔美甲[话题]# #穿戴甲温柔[话题]# #约会美甲[话题]# #高级显白美甲[话题]# #美甲款式夏天显白[话题]# #好看的美甲[话题]# #冰透美甲[话题],yao瑶摇,3261,2442,11,5,928,1,https://www.xiaohongshu.com/explore/69c9d419000000002103986a?xsec_token=ABywkirwIvIxH3N19sz_CF8NhQBMjvjGQbstxy-aHNKDY=&xsec_source=pc_search,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6a04794400000000060323de,仙女们帮忙投票可好？,美甲想换款了，陷入纠结之中，仙女们夏天都做啥款式呀#请帮我极限N选一[话题]# #美甲[话题]# #美甲推荐[话题]#,辛二,3234,2067,85,5,151,1,https://www.xiaohongshu.com/explore/6a04794400000000060323de?xsec_token=ABXXWawY9-ncp9nasLC-Ls-fZdHlLaH6fXsylO3WEYsTw=&xsec_source=pc_search,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68e20d380000000003013d9b,晨露是永远的唯美白月光！,#穿戴甲分享[话题]# #氛围感美甲[话题]# #贴甲片[话题]# #初恋的感觉仿佛又回来了[话题]# #永远臣服于温柔[话题]# #穿戴甲简约[话题]# #穿戴甲推荐[话题]# #妆容分享[话题]# #妆容[话题]# #妆教[话题]#,Chang穿戴甲,3216,1507,94,5,275,1,https://www.xiaohongshu.com/explore/68e20d380000000003013d9b?xsec_token=ABrQZWrnaT8LKamLnGPG_9YD5BLWb52JOeXZJBFNHuV8s=&xsec_source=pc_search,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
6936c776000000001b02312e,帮我极限五选一。。。准备明后天去做。。。,#秋冬指尖不孤单[话题]# #巨好看显白美甲[话题]# #美甲推荐[话题]# #帮我选美甲[话题]# #美甲图片[话题]#,会开花的云朵,3213,2608,39,5,717,1,https://www.xiaohongshu.com/explore/6936c776000000001b02312e?xsec_token=ABO8Lwk23GaHx8-e_c6t7mGnRwByk_cSnD5qV4OFnb66o=&xsec_source=pc_search,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6a0d22d3000000000603289b,果冻海！,#短甲美甲[话题]# #猫眼美甲[话题]# #显白美甲[话题]# #高级美甲[话题]# #美甲款式[话题]# #玻璃海[话题]# #温柔又显白[话题]# #夏天美甲[话题]# #追光猫眼[话题]# #蓝色美甲[话题]#,做一颗快乐的头,3217,2398,23,5,462,1,https://www.xiaohongshu.com/explore/6a0d22d3000000000603289b?xsec_token=AB95Tn0X89M33kJnF7jfNDUm09h8a65cRkn3LJNyTIIuY=&xsec_source=pc_search,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
69b7c8240000000020038f00,夏日限定海洋🌊猫眼格纹海星美甲～,"哈喽 姐妹们 这里是奈奈
今天是这款蓝色海洋风的年美甲款式
海星上面加了点珠光白和蓝色 看起来更夏天啦～
-
#显白美甲[话题]# #超好看的美甲[话题]# #夏日美甲[话题]##海洋美甲[话题]# #猫眼美甲[话题]#  #京东以旧换新多重狂补[话题]# #3C数码开工开学换新季[话题]#  #京东教育优惠[话题]# #京东放学3点半[话题]#",奈奈~,3082,2508,13,5,410,1,https://www.xiaohongshu.com/explore/69b7c8240000000020038f00?xsec_token=ABl9iSrV6Orq697d6mK4kBgunL7q4_lsxVbR0cv8KAPLc=&xsec_source=pc_search,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
69b3e23d000000002103a258,ins极简线条🫧猫眼美甲✨气质温柔氛围感好绝,"清透又自然的淡人美甲💅
#穿戴甲[话题]# #穿戴甲分享[话题]# #氛围感美甲[话题]# #猫眼美甲[话题]# #温柔美甲[话题]# #线条美甲[话题]# #高级显白美甲[话题]# #晶石猫眼美甲[话题]# #冰透美甲[话题]# #清透美甲[话题]#",奶冻小猫梨-茉哉,3074,3098,20,5,986,1,https://www.xiaohongshu.com/explore/69b3e23d000000002103a258?xsec_token=ABjy5GvMDHp7jWbqr08pw50YuRc9Pi1qy4QRrkwuEDRt0=&xsec_source=pc_search,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
69ca5aa9000000001a02e3e0,闪耀仲夏夜碎钻猫眼✨｜亮晶晶✨飘带美甲💅,#高级显白美甲[话题]# #碎钻美甲[话题]# #清透美甲[话题]# #氛围感美甲[话题]# #飘带美甲[话题]# #链条美甲[话题]# #约会美甲[话题]# #仙气美甲[话题]# #细闪美甲[话题]# #碎钻胶[话题]#,桃汽小栗,2695,2742,11,5,823,1,https://www.xiaohongshu.com/explore/69ca5aa9000000001a02e3e0?xsec_token=ABbs1xBdo4u23dt6uqAcHXH0AyIodZmHHBBogXW5ppjzs=&xsec_source=pc_search,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
69d62b000000000023010380,春日约会本命！裸粉闪爱心美甲甜晕了🌸,终于挖到适合春天约会的美甲了！这个裸粉闪爱心也太绝了吧！奶呼呼的清透裸粉，温柔又显白，完全不会显黑，多款爱心闪片 + 立体造型，甜而不腻，氛围感直接拉满，金闪在不同光线下都超闪，上手甜到心巴，不管是学生党还是上班族都超合适，做完美甲心情都变好了，春天的甜妹感直接拉满！#超好看的美甲[话题]# #美甲款式[话题]# #美甲控[话题]# #冰透美甲[话题]# #穿戴甲温柔[话题]# #约会美甲[话题],yao瑶摇,2658,2215,11,5,1909,1,https://www.xiaohongshu.com/explore/69d62b000000000023010380?xsec_token=ABpmnkZeUjNPlM6tc9nzujeZIrTetpsHQzbyfOZ3JRr_M=&xsec_source=pc_search,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
692bbcaa000000001b0233b4,被问了一天在哪家店做的！！,"真的真的像本甲上画的诶
但其实是 穿戴甲啦！
甲片的服帖程度真的难以分辨是不是原生甲～🩵
好看贴合又自然，这甲太值得[哇R]！
	
#秋冬ootd心机搭[话题]# #美甲灵感家[话题]# #氛围感美甲[话题]# #气质美甲[话题]# #温柔美甲[话题]# #秋冬美甲[话题]# #琥珀焦糖甲[话题]# #显白美甲[话题]# #穿戴甲[话题]#",CHANG彩妆,2632,1147,70,5,271,1,https://www.xiaohongshu.com/explore/692bbcaa000000001b0233b4?xsec_token=ABheHEy8EC7DsM2mMGPq5c2bFpkmfhUuOIm9RgOyVuxh4=&xsec_source=pc_search,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
69f839ad00000000380235b9,四线城市县城的top级别美甲店做这个指甲浅贴会员折后280左右怎么样（图源：@删除地球 ）#指尖生花[话题]# #清透美甲[话题]# #花花美甲[话题]# #氛围感美甲[话题]#,四线城市县城的top级别美甲店做这个指甲浅贴会员折后280左右怎么样（图源：@删除地球 ）#指尖生花[话题]# #清透美甲[话题]# #花花美甲[话题]# #氛围感美甲[话题]#,ragdoll,2511,1617,117,10,203,1,https://www.xiaohongshu.com/explore/69f839ad00000000380235b9?xsec_token=ABrkXI58dM_oXtUsIaZvc_NVVmBezux9KNC8WhzqYFG0Q=&xsec_source=pc_search,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6a0b18b1000000003601e8e7,清透树莓粉美甲💅🏻，夏日感满满,#粉色美甲[话题]##细闪美甲[话题]# #甜美美甲[话题]# #手绘美甲[话题]##短甲[话题]# #渐变美甲[话题]##星星美甲[话题]# #波点美甲[话题]# #猫眼美甲[话题]##夏日美甲[话题]#,酷酷的木木子（穿戴甲上手）,2401,1821,6,8,206,1,https://www.xiaohongshu.com/explore/6a0b18b1000000003601e8e7?xsec_token=ABwI9RafyRRDQQdRpl8SZ0Bst0TaIZ-5FrOGmCB5piaB8=&xsec_source=pc_search,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0
69d46328000000001d019b17,🌅油画感日出美甲｜把莫奈的黄昏画在指尖,"🌅油画感日出美甲｜把莫奈的黄昏画在指尖
这组日出美甲真的把氛围感焊在手上了✨
清透裸色打底，用油画笔触晕染出橙红落日、渐变海波，还有暖金色的阳光洒在海面的层次感，每一笔都像把莫奈画里的黄昏搬上了指甲！
不是那种厚重的彩绘，是清透到能透出本甲的通透感，温柔又高级，日常通勤、约会戴都完全不突兀，黄皮姐妹也能放心冲！
抬手就是一整个治愈住，仿佛把海边的浪漫日落时刻，随时带在身边🌊
不管是短甲还是中长甲都",甲片小馆,2338,2448,28,10,614,1,https://www.xiaohongshu.com/explore/69d46328000000001d019b17?xsec_token=ABeAhCgqBEbg4n9oL2zzq0m420NeHQwYFkmEZXYYNE8wY=&xsec_source=pc_search,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
