评论ID,帖子ID,评论内容,IP属地,评论时间
69f35799000000002803f1fb,69f3577600000000380211f4,在这～ 【魔法精灵】温柔百搭美甲,湖南,1777555353000
6a0fe283000000002803aefd,69f3577600000000380211f4,好看好看,浙江,1779425923000
6a1693b600000000280315c8,69f3577600000000380211f4,漂亮,江苏,1779864503000
6a0ae79b000000002b00368b,69f3577600000000380211f4,很好看,福建,1779099548000
69d8a4d8000000000d03e5e8,69d607030000000022000a40,上咯 蓝莓手工穿戴甲,广东,1775805656000
69d757f8000000000103d30b,69d607030000000022000a40,同问,上海,1775720441000
69ea2076000000001401bc12,69d607030000000022000a40,好看,浙江,1776951414000
69d628a8000000000100626d,69d607030000000022000a40,这款啥时候上,重庆,1775642793000
69e6653c000000001401a00e,69d607030000000022000a40,这个感觉好可爱 好春天的感觉 喜欢！,江苏,1776706877000
69d1bf60000000001500f3cd,69845e6200000000210296e2,链接求分享,新疆,1775353696000
69e047e30000000031000d98,69845e6200000000210296e2,亲 我们在招聘拍素材的博主，有排期吗,上海,1776306147000
6a0c1c40000000002b026ccc,69845e6200000000210296e2,@沢村栄純,湖北,1779178561000
6a0f9fce00000000270177ee,6a06b89f0000000035031aa1,,浙江,1779408850000
6a082b39000000002a032af7,6a06b89f0000000035031aa1,好好看啊！,内蒙古,1778920249000
6a0db79f000000002a025607,6a06b89f0000000035031aa1,粉色上衣有链接吗[皱眉R][皱眉R],湖北,1779283872000
6a074a09000000002900ec0f,6a06b89f0000000035031aa1,求个细节图,安徽,1778862601000
6a0bc00e000000002900f42a,6a06b89f0000000035031aa1,我是第一千收藏[笑哭R][害羞R][害羞R],内蒙古,1779154959000
69ede246000000002a02752d,69d0e4aa000000001f00336d,很好看[点赞R],山东,1777197642000
69e2008c000000001401a416,69d0e4aa000000001f00336d,好好看 蹲一蹲出来了可以叫我嘛,北京,1776418957000
69dc93f6000000003500bc54,69d0e4aa000000001f00336d,姐姐可以推一下这个猫眼和底色吗我好喜欢[偷笑R]想要拥有,广东,1776063478000
69d11d14000000000d03cde6,69d0e4aa000000001f00336d,什么时候出,广东,1775312149000
69df115c000000003502e695,69d0e4aa000000001f00336d,@1.,河南,1776226653000
68f247f80000000038005759,68dcecd6000000000301f88f,康康大拇指！[害羞R],云南,1760708600000
691702fe00000000390047a1,68dcecd6000000000301f88f,@一里ovo 宝宝这个！！,甘肃,1763115774000
69f60e0c000000002902dea5,69f49fa0000000002003b43a,问一下大拇指,湖北,1777733134000
6a18a772000000002800a3e6,69f49fa0000000002003b43a,选择综合症犯了[偷笑R][偷笑R][偷笑R],湖北,1780000627000
6a105a9c0000000027023673,69f49fa0000000002003b43a,姐妹想问问蓝色和粉色分别是哪个色号呀,湖北,1779456668000
69f6055f000000002a005b50,69f49fa0000000002003b43a,好适合夏天的感觉,四川,1777730912000
6a101553000000002800ada7,69f49fa0000000002003b43a,好清新呐,四川,1779438931000
6a04a5a60000000027028cd7,6a046f12000000003502c7ce,三横SUNHUNTER贝母鸢尾戒,广东,1778689447000
6a16bf520000000027016fce,6a046f12000000003502c7ce,会不会显黑呀,新疆,1779875666000
6a09bac2000000002702015e,6a046f12000000003502c7ce,我也是 今年第二次做了,吉林,1779022534000
6a0bc3ea000000002b02982a,6a046f12000000003502c7ce,,浙江,1779155949000
6a06ba4b000000002b027737,6a046f12000000003502c7ce,蹭的粉吗,北京,1778825804000
69aeef640000000002036951,69999487000000000a0287a3,美甲[doge][捂脸R],福建,1773072228000
6a164fa300000000280358e3,69999487000000000a0287a3,报警需要,福建,1779847078000
69ea26c5000000001401c01b,68ce1d50000000000e020057,这个怎么买？,内蒙古,1776953030000
69eacada000000001401c80c,68ce1d50000000000e020057,哪个色号,江苏,1776995034000
692bd3b5000000001602405b,68ce1d50000000000e020057,这个猫眼是谁家的呀,山东,1764479925000
6936d689000000001702fd3e,68ce1d50000000000e020057,太美啦下次做这个,上海,1765201545000
68db43d700000000370125e3,68ce1d50000000000e020057,好好看[飞吻R],河南,1759200215000
6a12a19f00000000290117ac,6a1153eb00000000380361b0,KASIKaSi星月集罐装猫眼胶 大拇指小拇指03， KASI冰透裸色美甲胶 绿色22， KASI小灯泡晶石猫眼胶 食指无名指04,广西,1779605919000
6a18fffd000000002701f982,6a1153eb00000000380361b0,好好看[喝奶茶R]爱上了已经,四川,1780023293000
6a185a3b000000002a02deb5,6a1153eb00000000380361b0,适合夏季,河南,1779980859000
6a11984100000000290131ed,6a1153eb00000000380361b0,可以拿图吗[皱眉R],广东,1779537986000
6a1253aa000000002803e655,6a1153eb00000000380361b0,上海第三个叫黑布,浙江,1779585963000
69c229130000000011018ead,69c0efdd0000000023023763,这是穿戴甲还是美甲的,江苏,1774332180000
69c0f1490000000015006454,69c0efdd0000000023023763,狠狠地爱上了,河南,1774252361000
69e57a9d000000001401cc22,69c0efdd0000000023023763,求链接,浙江,1776646814000
69c0f1510000000014008e81,69c0efdd0000000023023763,,河南,1774252370000
69c680a3000000000202bba4,69c0efdd0000000023023763,链接,重庆,1774616739000
69d8a4d8000000000d03e5e8,69d607030000000022000a40,上咯 蓝莓手工穿戴甲,广东,1775805656000
69d757f8000000000103d30b,69d607030000000022000a40,同问,上海,1775720441000
69ea2076000000001401bc12,69d607030000000022000a40,好看,浙江,1776951414000
69d628a8000000000100626d,69d607030000000022000a40,这款啥时候上,重庆,1775642793000
69e6653c000000001401a00e,69d607030000000022000a40,这个感觉好可爱 好春天的感觉 喜欢！,江苏,1776706877000
6a0db79f000000002a025607,6a06b89f0000000035031aa1,粉色上衣有链接吗[皱眉R][皱眉R],湖北,1779283872000
6a0acbd1000000002803458c,6a06b89f0000000035031aa1,短甲也有春天,广东,1779092433000
6a0bc00e000000002900f42a,6a06b89f0000000035031aa1,我是第一千收藏[笑哭R][害羞R][害羞R],内蒙古,1779154959000
6a0f9fce00000000270177ee,6a06b89f0000000035031aa1,,浙江,1779408850000
6a074a09000000002900ec0f,6a06b89f0000000035031aa1,求个细节图,安徽,1778862601000
69ede246000000002a02752d,69d0e4aa000000001f00336d,很好看[点赞R],山东,1777197642000
69e2008c000000001401a416,69d0e4aa000000001f00336d,好好看 蹲一蹲出来了可以叫我嘛,北京,1776418957000
69dc93f6000000003500bc54,69d0e4aa000000001f00336d,姐姐可以推一下这个猫眼和底色吗我好喜欢[偷笑R]想要拥有,广东,1776063478000
69d11d14000000000d03cde6,69d0e4aa000000001f00336d,什么时候出,广东,1775312149000
69df115c000000003502e695,69d0e4aa000000001f00336d,@1.,河南,1776226653000
69f60e0c000000002902dea5,69f49fa0000000002003b43a,问一下大拇指,湖北,1777733134000
6a18a772000000002800a3e6,69f49fa0000000002003b43a,选择综合症犯了[偷笑R][偷笑R][偷笑R],湖北,1780000627000
6a105a9c0000000027023673,69f49fa0000000002003b43a,姐妹想问问蓝色和粉色分别是哪个色号呀,湖北,1779456668000
69f6055f000000002a005b50,69f49fa0000000002003b43a,好适合夏天的感觉,四川,1777730912000
6a101553000000002800ada7,69f49fa0000000002003b43a,好清新呐,四川,1779438931000
6a04a5a60000000027028cd7,6a046f12000000003502c7ce,三横SUNHUNTER贝母鸢尾戒,广东,1778689447000
6a16bf520000000027016fce,6a046f12000000003502c7ce,会不会显黑呀,新疆,1779875666000
6a09bac2000000002702015e,6a046f12000000003502c7ce,我也是 今年第二次做了,吉林,1779022534000
6a0bc3ea000000002b02982a,6a046f12000000003502c7ce,,浙江,1779155949000
6a06ba4b000000002b027737,6a046f12000000003502c7ce,蹭的粉吗,北京,1778825804000
69aeef640000000002036951,69999487000000000a0287a3,美甲[doge][捂脸R],福建,1773072228000
6a164fa300000000280358e3,69999487000000000a0287a3,报警需要,福建,1779847078000
6a0e59900000000028034faf,69e831070000000023016550,来看看我的美甲师复原图，花了179大洋，值吗？,福建,1779325330000
6a029b15000000002902f5b2,69e831070000000023016550,紫色很有韵味，这款美甲很高级[派对R],湖北,1778555670000
69f2dba0000000002a02f56c,69e831070000000023016550,食指是怎么做的,湖北,1777523616000
6a0466a8000000002901a804,69e831070000000023016550,好看[色色R][色色R],安徽,1778673320000
69f758de000000002901b2a9,69e831070000000023016550,好看,四川,1777817823000
69fefbb10000000028034e61,69dd4733000000001f006a44,能做出来[萌萌哒R]，但是中间紫色那部分叠出来颜色有点深，感觉可以换浅色一点的底色，不过还是挺满意的[偷笑R],广东,1778318259000
69e51914000000001401d80e,69dd4733000000001f006a44,这个前面蓝色部分是带一点猫眼吗,上海,1776621845000
69dded97000000003500afbc,69dd4733000000001f006a44,有没有人做同框啊，好好看，怕美甲师做不出来,湖北,1776151960000
69df8e6c0000000035014f97,69dd4733000000001f006a44,有链接吗,江西,1776258668000
69e6f993000000001401a814,69dd4733000000001f006a44,这款美甲真的太戳我了！整体是温柔又治愈的日系小清新风格，简约干净又不失精致感，完全不挑肤色，上手瞬间显得手指纤细又白皙[害羞R],云南,1776744851000
69df1a4500000000150078d5,69cfdb950000000022003ffc,"本笔记除第一张图片外,其余图片均为本人原创实拍，禁止搬运、盗图、二次商用如果喜欢我的内容，欢迎正常点赞、收藏、评论交流，如需转载请先私信授权，感谢尊重原创✨,已经发现有人盗图了,如若再次发现我会合理的维护自身权益,谢谢各位的喜欢与理解！！！",江西,1776228933000
69ec5edf000000002701f7d8,69cfdb950000000022003ffc,昨晚新鲜出炉[害羞R],陕西,1777098465000
6a1694ee000000000d023000,69cfdb950000000022003ffc,返一个,西班牙,1779864821000
69dd06a20000000015004925,69cfdb950000000022003ffc,我的[偷笑R],浙江,1776092836000
6a194068000000002702be6a,69cfdb950000000022003ffc,我的[doge],江西,1780039785000
6a193f80000000002803947f,6a16c58c000000003601d6d3,我也有[害羞R],广东,1780039554000
6a180a8b0000000029027a3e,6a16c58c000000003601d6d3,黄黑皮行吗,安徽,1779960459000
6a17e63700000000270162a3,6a16c58c000000003601d6d3,我的颜色深一些,云南,1779951163000
6a178dbf000000002b025752,6a16c58c000000003601d6d3,刚做的[赞R],湖南,1779928515000
6a19521e000000002701cd5f,6a16c58c000000003601d6d3,好看,重庆,1780044318000
6a17a2230000000029012f8e,6a1544950000000008024d49,大拇指图有没有呀,山西,1779933732000
69e373cb000000001401c007,69e36f83000000001d01bc05,笔记同款在这里👉 【凌洛原创】裸色追光猫眼秋冬款,广东,1776513995000
69e1c8060000000014019800,69d92f330000000023005c1f,"进群啦宝宝们[哇R] 9【复制口令，回薯薯APP】 限时至5月15日，""吱吱的美甲分享群""共同探讨区 MU5363 :/#b🐤😬🍐🍎😆🍅🍖🐼🍍😏🐱🌽",广东,1776404486000
69db44e5000000000202b523,69d92f330000000023005c1f,好透啊，是美甲师做的还是甲片呀？,广西,1775977701000
69e954b5000000001401a407,69d92f330000000023005c1f,这冰透感 绝啦,上海,1776899253000
69ddbc41000000001500a9fd,69d92f330000000023005c1f,有链接嘛,江苏,1776139329000
69e3a330000000001401a812,69d92f330000000023005c1f,好好看[色色R],上海,1776526129000
68c3edf4000000000a00a126,68c300b7000000001b03305b,感觉好漂亮 比顾客给的图还要好看,重庆,1757670901000
6a18321e000000002a031d72,68c300b7000000001b03305b,红色的部分是用水彩吗 怎么一深一浅,广东,1779970591000
68c3f99d000000000a00a0a9,68c300b7000000001b03305b,这不比原图好看？原图太显黑,内蒙古,1757673886000
6947912c000000001601fefc,68c300b7000000001b03305b,哇  好看  好看,上海,1766297901000
698977a8000000000601f4bf,68c300b7000000001b03305b,比原图还好看,四川,1770616744000
69d8a4d8000000000d03e5e8,69d607030000000022000a40,上咯 蓝莓手工穿戴甲,广东,1775805656000
69d757f8000000000103d30b,69d607030000000022000a40,同问,上海,1775720441000
69d628a8000000000100626d,69d607030000000022000a40,这款啥时候上,重庆,1775642793000
69ea2076000000001401bc12,69d607030000000022000a40,好看,浙江,1776951414000
69e6653c000000001401a00e,69d607030000000022000a40,这个感觉好可爱 好春天的感觉 喜欢！,江苏,1776706877000
6a054d050000000029034eb2,69e5cea2000000002200d381,同款,广东,1778732295000
6a09b9400000000027014f8d,69e5cea2000000002200d381,中指简直点睛之笔,湖南,1779022144000
6a0b3837000000002702fccd,69e5cea2000000002200d381,求求求链接,山东,1779120184000
6a098677000000002803c950,69e5cea2000000002200d381,好看,广东,1779009144000
6a0591dc0000000028009f86,69e5cea2000000002200d381,只涂了浅浅一层,广西,1778749919000
6a0f9fce00000000270177ee,6a06b89f0000000035031aa1,,浙江,1779408850000
6a0db79f000000002a025607,6a06b89f0000000035031aa1,粉色上衣有链接吗[皱眉R][皱眉R],湖北,1779283872000
6a0bc00e000000002900f42a,6a06b89f0000000035031aa1,我是第一千收藏[笑哭R][害羞R][害羞R],内蒙古,1779154959000
6a074a09000000002900ec0f,6a06b89f0000000035031aa1,求个细节图,安徽,1778862601000
6a0801c00000000029011c83,6a06b89f0000000035031aa1,来支持了,浙江,1778909633000
69ede246000000002a02752d,69d0e4aa000000001f00336d,很好看[点赞R],山东,1777197642000
69e2008c000000001401a416,69d0e4aa000000001f00336d,好好看 蹲一蹲出来了可以叫我嘛,北京,1776418957000
69dc93f6000000003500bc54,69d0e4aa000000001f00336d,姐姐可以推一下这个猫眼和底色吗我好喜欢[偷笑R]想要拥有,广东,1776063478000
69d11d14000000000d03cde6,69d0e4aa000000001f00336d,什么时候出,广东,1775312149000
69df115c000000003502e695,69d0e4aa000000001f00336d,@1.,河南,1776226653000
69f60e0c000000002902dea5,69f49fa0000000002003b43a,问一下大拇指,湖北,1777733134000
6a18a772000000002800a3e6,69f49fa0000000002003b43a,选择综合症犯了[偷笑R][偷笑R][偷笑R],湖北,1780000627000
69f6055f000000002a005b50,69f49fa0000000002003b43a,好适合夏天的感觉,四川,1777730912000
6a105a9c0000000027023673,69f49fa0000000002003b43a,姐妹想问问蓝色和粉色分别是哪个色号呀,湖北,1779456668000
6a101553000000002800ada7,69f49fa0000000002003b43a,好清新呐,四川,1779438931000
6a139a6b000000002902d01e,69b97fde000000001d01e1ea,哭泣。我照着你的图,上海,1779669613000
69be6f64000000000d03f8db,69b97fde000000001d01e1ea,姐妹，求品牌色号[萌萌哒R],广东,1774088036000
69db506d0000000002034e2d,69d5b0f60000000023011355,大拇指细节图有吗,安徽,1775980653000
69d5f5ab0000000015008c45,69d5b0f60000000023011355,在哪个位置呢？,重庆,1775629739000
69d5f5a20000000015001be2,69d5b0f60000000023011355,好漂亮，怎么做,重庆,1775629731000
6a16594c0000000023003638,6a15ae960000000035026466,中指是哪个猫眼,广东,1779849548000
6a1792870000000029035241,6a15ae960000000035026466,好看[飞吻R],广东,1779929735000
6a162ec5000000002b002cb2,6a15ae960000000035026466,@RuK,广东,1779838661000
68ec704e00000000330275da,68e8aa600000000003035e44,[哇R]木柯诗修容盘,湖北,1760325711000
69a14a780000000008033b6c,68e8aa600000000003035e44,谆嘟好美今天才做,湖北,1772178045000
6975e7b1000000000600d469,68e8aa600000000003035e44,手有点黑[笑哭R],江苏,1769334709000
69016d1e0000000033026992,68e8aa600000000003035e44,这种一般是本甲还是甲片,江苏,1761701150000
6960b2dd000000000e035dfc,68e8aa600000000003035e44,黄黑皮适合吗[哇R],广东,1767944925000
683daba0000000000b02e8a8,683d7a4200000000230168d1,吼吼看！！蹲一个猫眼的色号[皱眉R],浙江,1748872096000
687b45420000000006006e93,683d7a4200000000230168d1,咪咪嘟，做成了中长款[偷笑R],贵州,1752909124000
68a5d589000000002603aee3,683d7a4200000000230168d1,刚做的！,江西,1755698571000
68723306000000001100c17e,683d7a4200000000230168d1,交作业[偷笑R]感觉做的超级好看,北京,1752314632000
6891bdfd000000002b018326,683d7a4200000000230168d1,,安徽,1754381822000
69f9728f000000002803c4c9,69e89cc70000000022000253,返图,山东,1777955473000
69ff45920000000027014953,69e89cc70000000022000253,来返图啦，今晚刚去美甲店做的,浙江,1778337175000
6a1951aa000000002902ccae,69e89cc70000000022000253,已做不欠,四川,1780044204000
6a049c55000000002900e6f6,69e89cc70000000022000253,今天刚做的[doge],广东,1778687064000
69f590330000000029034a3e,69e89cc70000000022000253,像不像？[萌萌哒R],广东,1777700917000
68b3bf6c0000000001013748,68996a7c0000000004004970,差距[哭惹R],广西,1756610416000
69c801a1000000001500d859,68996a7c0000000004004970,拿着你的图去做的[派对R],广东,1774715299000
69b67dfb0000000016015903,68996a7c0000000004004970,这个颜色绝美,陕西,1773567494000
6a01e5ad000000002702b330,68996a7c0000000004004970,黄黑皮做这个显黑吗[哭惹R][哭惹R],河北,1778509230000
68c5935d000000003000658a,68996a7c0000000004004970,杭州148💰 我的成功了吗[偷笑R],浙江,1757778785000
6a16671a000000002803c3b6,687cbd4400000000120319eb,60做的，总感觉哪里怪怪的,浙江,1779853086000
6886eae600000000020191ac,687cbd4400000000120319eb,我花了80很满意了，加建构,浙江,1753672425000
68cba169000000000b015ca6,687cbd4400000000120319eb,你们都做多少？？288合理吗我去了,上海,1758175595000
68e7cb0d0000000033006c38,687cbd4400000000120319eb,,贵州,1760021265000
695471740000000014037537,687cbd4400000000120319eb,这一样吗？家人们，感觉好奇怪啊[哭惹R][哭惹R],北京,1767141750000
69d4d8780000000015017f5e,69c23c1700000000200397f1,翻车了吗姐妹们,河北,1775556735000
69cd512f000000000203794c,69c23c1700000000200397f1,打卡[害羞R],江苏,1775063356000
69db3b0300000000020293ac,69c23c1700000000200397f1,我已经翻车了[哭惹R],四川,1775975171000
69ce246300000000140081fe,69c23c1700000000200397f1,有时候真的想笑,陕西,1775117414000
69ce0ee4000000000f01c208,69c23c1700000000200397f1,已做,安徽,1775111912000
690b372d000000003900acd9,69095f35000000000302f457,看我的,辽宁,1762342704000
6964a2b7000000000f02d998,69095f35000000000302f457,超级好看！,黑龙江,1768202937000
691284bb000000003800b8e7,69095f35000000000302f457,,福建,1762821309000
6909681f00000000390313b8,69095f35000000000302f457,好好看有细节图吗,黑龙江,1762224159000
691158320000000037013eec,69095f35000000000302f457,我做的 178+建构,湖南,1762744372000
684f86a60000000020025414,683122f8000000000303f81c,宝宝们消息太多了我没注意到捏，想看原帖的我粘在下面了,北京,1750042278000
6832f7c2000000000d01643b,683122f8000000000303f81c,刚刚做完1[黄金薯R],广东,1748170693000
68400ec8000000000b014f00,683122f8000000000303f81c,照着第一幅做的,广东,1749028555000
683ed84b000000000103e46b,683122f8000000000303f81c,168值嘛不玻璃心[害羞R],福建,1748949068000
68415544000000000b02d220,683122f8000000000303f81c,宝宝们哪个不会太显黑[哭惹R],四川,1749112159000
69bba32a000000000103c963,6886511f0000000015020ee4,感觉有点像诶 后天去做这个！,河南,1773904685000
697f7470000000000800d725,6886511f0000000015020ee4,超级好看[派对R],福建,1769960574000
6a191dac000000002901bacd,6886511f0000000015020ee4,星星是贴纸还是手绘的呀,北京,1780030893000
69cd0773000000000103dc25,6886511f0000000015020ee4,HH很好看！[飞吻R][飞吻R][害羞R],广西,1775044473000
6a19145d000000002903521f,6886511f0000000015020ee4,超级无敌好看，就是有点拍不出来,云南,1780028511000
68f78b520000000039024f89,68e866ec000000000302e4d2,有没有上蓝下粉的[哇R],江西,1761053522000
68e99b3a0000000037011044,68e866ec000000000302e4d2,,江苏,1760140092000
68f33150000000003900971c,68e866ec000000000302e4d2,你好，送胶跟工具嘛[害羞R],河南,1760768337000
68e92ccb000000003901cac8,68e866ec000000000302e4d2,[哭惹R][哭惹R][哭惹R],湖南,1760111822000
68f338d30000000038031d72,68e866ec000000000302e4d2,不错，值这个价,河南,1760770262000
6972df30000000000b0340d4,68e10bd600000000050305fd,1真的很好看,江西,1769135924000
6918a544000000003900691d,68e10bd600000000050305fd,喜欢前三个,河南,1763222853000
69ece2df000000002a026d71,68e10bd600000000050305fd,做了[偷笑R],广东,1777132259000
69ecbdeb000000002800b556,68e10bd600000000050305fd,,浙江,1777122797000
69579aed000000000f028fed,68e10bd600000000050305fd,1做了,四川,1767348976000
68bac360000000003002bebe,68b02dd5000000001c03d849,[嘻嘻R]我做回来了（改了一部分）,云南,1757070180000
68b5205f0000000030006df9,68b02dd5000000001c03d849,好想做这个，可是感觉小县城美甲师做不出效果[哭惹R],广东,1756700768000
68b6c90a00000000300175d6,68b02dd5000000001c03d849,我记得当时我看到这个还是AI来着这就做出来了？[呃R],广东,1756809483000
68d0bc680000000002014665,68b02dd5000000001c03d849,怎么进群,广东,1758510184000
68b54974000000000a00d5f1,68b02dd5000000001c03d849,是哑光还是亮面啊，感觉第一张是哑光的，后面又感觉做的亮面,山西,1756711284000
69f4ba82000000002803049d,6688df8c000000000a0246b3,2个笔记同款商品 穿戴甲链接，图片是本甲，甲型麻烦看宝贝详情备注,浙江,1777646210000
669105450000000016025966,6688df8c000000000a0246b3,这个星星怎么弄的,甘肃,1720780101000
669500990000000005021f26,6688df8c000000000a0246b3,,福建,1721041051000
668b4e190000000017012425,6688df8c000000000a0246b3,我天现实图真的可以有这么好看吗[皱眉R],河南,1720405529000
668e547d0000000005039cd1,6688df8c000000000a0246b3,花140做的 想报警,四川,1720603774000
69cfb1090000000001006edd,69cca8e1000000001f0063f1,我也做了一个说不上来哪里怪怪的,江西,1775218956000
69db712b0000000035012153,69cca8e1000000001f0063f1,五颜六色的本来就太花哨不好看,广东,1775989035000
69cddad3000000000c0329ad,69cca8e1000000001f0063f1,做了个类似的，感觉又好看又不好看的[哭惹R],广东,1775098581000
69da0f00000000003501b7fd,69cca8e1000000001f0063f1,我的好奇怪[泪崩R],广东,1775898373000
69e2e1e00000000014019c2e,69cca8e1000000001f0063f1,我想要的和美甲师给的,河南,1776476643000
69f06f7b000000002800ab3b,69e1ed3b0000000021011ea7,这种属于单色猫眼吗？,河南,1777364860000
6a084d0c000000002701d421,69e1ed3b0000000021011ea7,,浙江,1778928909000
69e858ff0000000014018818,69e1ed3b0000000021011ea7,姐妹，这是你自己做的吗，能出一个吸猫眼的教程吗,天津,1776834816000
69e263390000000014019c13,69e1ed3b0000000021011ea7,姐你是被盗图了吗？拼多多上有你这张手的照片，但不是这个牌子的[石化R],湖南,1776444218000
69f307a6000000002b026c29,69e1ed3b0000000021011ea7,姐问一下戒指哪家的[哇R],湖北,1777534886000
696264930000000014034e77,69441a71000000001b0219f4,宝子们看看可以用不,广东,1768055956000
6944f45f0000000038030a75,69441a71000000001b0219f4,第一个有细节图吗[害羞R],安徽,1766126687000
698ec02a00000000050338aa,69441a71000000001b0219f4,刚做的[偷笑R]那个雪花好几个美甲店都说没有，换了别的小花花,广东,1770962988000
6a18bef00000000028031774,69441a71000000001b0219f4,好好看呀,陕西,1780006640000
6a143122000000002803024a,69441a71000000001b0219f4,第一个细节图有吗,广东,1779708195000
68c7d30e0000000030021212,68c7b87f000000001c011019,谁家的啊[派对R],河北,1757926159000
68ce3eeb00000000300102bc,68c7b87f000000001c011019,这款先猫眼还是先渐变呢？,河北,1758346987000
68ca06bf00000000300186fb,68c7b87f000000001c011019,不知道自己什么码咋整,内蒙古,1758070464000
68ca7afe000000003001dab7,68c7b87f000000001c011019,p1是必须本甲嘛？指甲短可以贴甲片吗,四川,1758100223000
68c7be12000000000a00e526,68c7b87f000000001c011019,我收藏了我去问问天津哪里能做[偷笑R][暗中观察R],天津,1757920787000
6a1530250000000028038dda,69bfbd32000000001b022953,这个如果做浅蓝色会好看吗,浙江,1779773478000
69f06d920000000029011add,69bfbd32000000001b022953,漂亮漂亮,江苏,1777364371000
69ef7a0c0000000028031cac,69bfbd32000000001b022953,,广西,1777302029000
6a07cff1000000002701c777,69bfbd32000000001b022953,刚做的。88。咋样？,河南,1778896886000
6a18d0300000000028030a28,69bfbd32000000001b022953,给个地址吧 过段时间去深圳,浙江,1780011056000
69ac320a000000001601576f,69a7d3fe00000000150208f2,,山东,1772892684000
69f9f88200000000270142ca,69a7d3fe00000000150208f2,好美[派对R][派对R][派对R]都去做,天津,1777989765000
69d1c9040000000015016c97,69a7d3fe00000000150208f2,做了！,四川,1775356167000
6a18dd19000000002702a88e,69a7d3fe00000000150208f2,以这个为参考做的[萌萌哒R],上海,1780014362000
69ef79780000000027029ad3,69a7d3fe00000000150208f2,心动—拥有[害羞R],云南,1777301882000
696b897f0000000006033630,68835b9c0000000020018599,,安徽,1768655234000
688cba8f0000000029025de3,68835b9c0000000020018599,同款已做 真的超级好看 永远都是闪闪亮亮 心情都超级好[大笑R],山西,1754053273000
69781fa6000000000600d711,68835b9c0000000020018599,同款一个月了，准备年前换掉[doge],江西,1769480112000
6890c4d2000000002b006a33,68835b9c0000000020018599,交作业[派对R],河南,1754318035000
695e5419000000001600c2be,68835b9c0000000020018599,刚做的,浙江,1767789594000
68d16d0f000000000b01d88d,68c7b87f000000001c011019,这个对于美甲师来说难不难呀？,安徽,1758555408000
68c7be12000000000a00e526,68c7b87f000000001c011019,我收藏了我去问问天津哪里能做[偷笑R][暗中观察R],天津,1757920787000
68c7d30e0000000030021212,68c7b87f000000001c011019,谁家的啊[派对R],河北,1757926159000
68caabb3000000000b015370,68c7b87f000000001c011019,这个戒指好喜欢！,湖北,1758112692000
68ca7afe000000003001dab7,68c7b87f000000001c011019,p1是必须本甲嘛？指甲短可以贴甲片吗,四川,1758100223000
66b62bd9000000000502ed58,666eb917000000001c0355e7,问价,北京,1723214810000
66c7575e000000000b00e8b6,666eb917000000001c0355e7,想要，点哪里买,安徽,1724340063000
67dd69cf000000001200b996,666eb917000000001c0355e7,158做出来的 真的好丑[捂脸R]当场就想卸了[失望R][失望R],四川,1742563793000
66ae0033000000000b02824d,666eb917000000001c0355e7,这个猫眼，是绿色还是黑色啊,湖北,1722679348000
67a9afdb0000000017000b54,666eb917000000001c0355e7,问价,山东,1739173851000
699adcc20000000015010274,69955f12000000000a02ba73,这是什么颜色呀,广东,1771756739000
6a18f4ba000000002701c08b,69955f12000000000a02ba73,这款需要做建构吗？,海南,1780020410000
6a101372000000002901307d,69955f12000000000a02ba73,想问一下，为什么你的猫眼看起来不会发灰呀？我记得我之前做过猫眼会有点发灰，你这个是什么颜色的呀？,广东,1779438451000
69dc57510000000035022377,69955f12000000000a02ba73,我将拿给我的美甲师，逐帧观看,江西,1776047953000
69fec459000000002900dc0c,69955f12000000000a02ba73,自己选了一个紫调猫眼,河北,1778304091000
6a0ac661000000002701dd1f,6a0a7b0e0000000036003e89,大拇指,浙江,1779091043000
6a1929fc000000002702d211,6a0a7b0e0000000036003e89,薄荷绿是哪个!求推荐[哇R],江苏,1780034044000
6a1048fe000000002a027698,6a0a7b0e0000000036003e89,已做[害羞R],湖南,1779452168000
6a0a8050000000002b0024d6,6a0a7b0e0000000036003e89,中指和小指是乳白色吗 还是浅蓝色,吉林,1779073104000
6a0b2b17000000002b026f20,6a0a7b0e0000000036003e89,会不会显黑,四川,1779116824000
6921d731000000003800a011,68b95c80000000001b037c74,[哭惹R]一点都不还原,辽宁,1763825460000
68c41edd000000003001c10d,68b95c80000000001b037c74,刚做,湖南,1757683424000
68cd14a200000000020140b9,68b95c80000000001b037c74,,安徽,1758270629000
68bcce4a000000003001551e,68b95c80000000001b037c74,请问这个是做了建构的吗？还是没有做啊？,广东,1757204042000
6a117a52000000002b02432c,68b95c80000000001b037c74,感觉还挺好看的，适合夏天去海边[偷笑R],江西,1779530323000
68d88870000000001a026694,6895f7580000000023039150,180[哭惹R],山东,1759021187000
697c915c0000000004000928,6895f7580000000023039150,89[doge],辽宁,1769771383000
689c2324000000003001da2d,6895f7580000000023039150,昨天拿这个图去做的，然后就得到了不太一样但是也还算好看的美甲,江苏,1755063079000
689a8afd000000002b02e253,6895f7580000000023039150,有细节图吗？,四川,1754958590000
68ce74aa000000000b0267bd,6895f7580000000023039150,[笑哭R]我做出来的188,广东,1758360755000
69f8a5a8000000002902dee3,69f1a666000000003700d0f0,按照这个做的，不满意[捂脸R],福建,1777903019000
69fee356000000002b001870,69f1a666000000003700d0f0,照着这个做的，自己做了一些改变,浙江,1778312024000
